index,ID,URL
12892,214491,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=239
12893,214491,http://www.fs.fed.us/r3/sfe/recreation/districts/cuba/camping/clearcreek.html
12894,214491,http://publiclands.org/explore/reg_nat_forest.php?region=w&forest_name=Santa%20Fe
12895,214492,http://publiclands.org/explore/reg_nat_forest.php?region=w&forest_name=Santa%20Fe
12896,214492,www.reserveusa.com
12897,214492,http://www.fs.fed.us/r3/sfe/recreation/districts/cuba/camping/clearcreekgroup.html
12898,214493,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=858
12899,214493,http://publiclands.org/explore/reg_nat_forest.php?region=21z3&forest_name=Tonto%20National%20Forest
12900,214493,http://www.fs.fed.us/r3/tonto/recreation/camping/tables/tbasin_tbl.htm
12901,214496,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=867
12902,214496,http://publiclands.org/explore/reg_nat_forest.php?region=21z3&forest_name=Tonto%20National%20Forest
12903,214496,http://www.fs.fed.us/r3/tonto/recreation/camping/tables/tbasin_tbl.htm
12904,214502,http://publiclands.org/explore/reg_nat_forest.php?region=21z3&forest_name=Tonto%20National%20Forest
12905,214502,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=855
12906,214502,http://www.fs.fed.us/r3/tonto/recreation/camping/tables/tbasin_tbl.htm
12907,214504,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/stewart.shtml
12908,214504,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=723
12909,214504,http://publiclands.org/explore/reg_nat_forest.php?region=32z1&forest_name=Coronado%20National%20Forest
12910,214505,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/sunny_flat.shtml
12911,214505,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=722
12912,214505,http://publiclands.org/explore/reg_nat_forest.php?region=32z1&forest_name=Coronado%20National%20Forest
12913,214506,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/sycamore.shtml
12914,214506,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=718
12915,214506,http://publiclands.org/explore/reg_nat_forest.php?region=32z1&forest_name=Coronado%20National%20Forest
12916,214507,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/west_turkey_cr.shtml
12917,214507,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=719
12918,214507,http://publiclands.org/explore/reg_nat_forest.php?region=32z1&forest_name=Coronado%20National%20Forest
12919,214508,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=707
12920,214508,http://publiclands.org/explore/reg_nat_forest.php?region=31&forest_name=Coronado%20National%20Forest
12921,214508,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/bog_springs.shtml
12922,214509,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=721
12923,214509,http://publiclands.org/explore/reg_nat_forest.php?region=31&forest_name=Coronado%20National%20Forest
12924,214509,www.recreation.gov
12925,214510,http://www2.srs.fs.fed.us/r3/gila/recreation/reccampdet.asp
12926,214510,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=200
12927,214510,http://publiclands.org/explore/reg_nat_forest.php?region=se&forest_name=Gila
12928,214511,http://www2.srs.fs.fed.us/r3/gila/recreation/recactivity.asp?activity=camp
12929,214511,http://www2.srs.fs.fed.us/r3/gila/recreation/camp/maps/si_loc_gallinasl.gif
12930,214512,http://www2.srs.fs.fed.us/r3/gila/recreation/recactivity.asp?activity=camp
12931,214512,http://www2.srs.fs.fed.us/r3/gila/recreation/camp/maps/si_loc_mcmillan.gif
12932,214514,http://www2.srs.fs.fed.us/r3/gila/recreation/recactivity.asp?activity=camp
12933,214514,http://www2.srs.fs.fed.us/r3/gila/recreation/camp/maps/si_loc_rail.gif
12934,214515,http://www2.srs.fs.fed.us/r3/gila/recreation/recactivity.asp?activity=camp
12935,214515,http://www2.srs.fs.fed.us/r3/gila/recreation/camp/maps/si_loc_gallinasu.gif
12936,214516,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=240
12937,214516,http://www.fs.fed.us/r3/sfe/recreation/districts/cuba/camping/riodelasvacas.html
12938,214516,http://publiclands.org/explore/reg_nat_forest.php?region=w&forest_name=Santa%20Fe
12939,214518,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=245
12940,214518,http://www.fs.fed.us/r3/sfe/recreation/districts/jemez/camping/jemezfalls.html
12941,214518,http://publiclands.org/explore/reg_nat_forest.php?region=w&forest_name=Santa%20Fe
12942,214518,www.recreation.gov
12943,214519,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=246
12944,214519,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=246
12945,214521,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=866
12946,214521,http://www.fs.fed.us/r3/tonto/recreation/rogs/camping/TontoBasin/BurntCorral.pdf
12947,214521,http://publiclands.org/explore/reg_nat_forest.php?region=21&forest_name=Tonto%20National%20Forest
12948,214523,http://www.fs.fed.us/r3/tonto/recreation/rogs/camping/TontoBasin/WindyHill.pdf
12949,214523,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=859
12950,214523,http://publiclands.org/explore/reg_nat_forest.php?region=21z3&forest_name=Tonto%20National%20Forest
12951,214524,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1375
12952,214524,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
12953,214524,www.recreation.gov
12954,214524,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
12955,214525,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1375
12956,214525,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
12957,214525,www.recreation.gov
12958,214525,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
12959,214526,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1101
12960,214526,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
12961,214526,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
12962,214530,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=834
12963,214530,http://publiclands.org/explore/reg_nat_forest.php?region=8z1&forest_name=Kaibab%20National%20Forest
12964,214530,www.recreation.gov
12965,214531,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=838
12966,214531,http://publiclands.org/explore/reg_nat_forest.php?region=8z1&forest_name=Kaibab%20National%20Forest
12967,214531,www.recreation.gov
12968,214531,http://www.fs.fed.us/r3/kai/recreation/campgrounds/dogtown.shtml
12969,214532,http://www.fs.fed.us/r3/sfe/recreation/districts/jemez/camping/paliza.html
12970,214535,www.recreation.gov
12971,214535,http://www.fs.fed.us/r3/sfe/recreation/districts/jemez/camping/palizagroup.html
12972,214536,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=244
12973,214536,http://www.fs.fed.us/r3/sfe/recreation/districts/jemez/camping/redondo.html
12974,214536,www.recreation.gov
12975,214537,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=242
12976,214537,http://www.fs.fed.us/r3/sfe/recreation/districts/jemez/camping/sanantonio.html
12977,214537,http://publiclands.org/explore/reg_nat_forest.php?region=w&forest_name=Santa%20Fe
12978,214538,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=247
12979,214538,http://www.fs.fed.us/r3/sfe/recreation/districts/jemez/camping/vistalinda.html
12980,214538,http://publiclands.org/explore/reg_nat_forest.php?region=w&forest_name=Santa%20Fe
12981,214541,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
12982,214541,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1102
12983,214541,http://publiclands.org/explore/reg_nat_forest.php?region=9&forest_name=Ashley%20National%20Forest
12984,214542,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
12985,214542,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1734
12986,214542,http://publiclands.org/explore/reg_nat_forest.php?region=20&forest_name=Other%20National%20Forests
12987,214542,www.recreation.gov
12988,214543,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
12989,214543,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1104
12990,214543,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
12991,214543,www.recreation.gov
12992,214544,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
12993,214544,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1105
12994,214544,http://publiclands.org/explore/reg_nat_forest.php?region=9&forest_name=Ashley%20National%20Forest
12995,214545,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
12996,214545,http://publiclands.org/explore/reg_nat_forest.php?region=9&forest_name=Ashley%20National%20Forest
12997,214545,www.recreation.gov
12998,214545,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=7883
12999,214546,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13000,214546,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1106
13001,214546,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13002,214546,www.recreation.gov
13003,214548,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13004,214548,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1107
13005,214548,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13006,214549,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13007,214549,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1108
13008,214549,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13009,214550,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13010,214550,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1110
13011,214550,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13012,214550,www.recreation.gov
13013,214551,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/white_rock.shtml
13014,214551,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=720
13015,214551,http://publiclands.org/explore/reg_nat_forest.php?region=31&forest_name=Coronado%20National%20Forest
13016,214552,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/lakeview.shtml
13017,214552,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=747
13018,214552,http://publiclands.org/explore/reg_nat_forest.php?region=31z1&forest_name=Coronado%20National%20Forest
13019,214553,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/ramsey_vista.shtml
13020,214553,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=745
13021,214553,http://publiclands.org/explore/reg_nat_forest.php?region=31z1&forest_name=Coronado%20National%20Forest
13022,214554,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=838
13023,214554,http://publiclands.org/explore/reg_nat_forest.php?region=8z1&forest_name=Kaibab%20National%20Forest
13024,214554,www.recreation.gov
13025,214554,http://www.fs.fed.us/r3/kai/recreation/campgrounds/dogtown.shtml
13026,214555,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=835
13027,214555,http://publiclands.org/explore/reg_nat_forest.php?region=8z1&forest_name=Kaibab%20National%20Forest
13028,214555,www.recreation.gov
13029,214555,http://www.fs.fed.us/r3/kai/recreation/campgrounds/kaibab.shtml
13030,214556,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=835
13031,214556,www.recreation.gov
13032,214556,http://www.fs.fed.us/r3/kai/recreation/campgrounds/kaibab.shtml
13033,214557,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=2821
13034,214557,http://www.fs.fed.us/r3/sfe/recreation/camping.html
13035,214558,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=249
13036,214558,http://www.fs.fed.us/r3/sfe/recreation/districts/pecos/camping/elporvenir.html
13037,214558,http://publiclands.org/explore/reg_nat_forest.php?region=e&forest_name=Santa%20Fe
13038,214559,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=7809
13039,214559,http://www.fs.fed.us/r3/sfe/recreation/districts/pecos/camping/long.html
13040,214559,http://publiclands.org/explore/reg_nat_forest.php?region=e&forest_name=Santa%20Fe
13041,214560,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=254
13042,214560,http://publiclands.org/explore/reg_nat_forest.php?region=e&forest_name=Santa%20Fe
13043,214560,http://www.fs.fed.us/r3/sfe/recreation/districts/pecos/camping/fieldtract.html
13044,214561,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=255
13045,214561,http://www.fs.fed.us/r3/sfe/recreation/districts/pecos/camping/holyghost.html
13046,214561,http://publiclands.org/explore/reg_nat_forest.php?region=e&forest_name=Santa%20Fe
13047,214561,www.recreation.gov
13048,214562,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=255
13049,214562,http://www.fs.fed.us/r3/sfe/recreation/districts/pecos/camping/holyghost.html
13050,214562,http://publiclands.org/explore/reg_nat_forest.php?region=e&forest_name=Santa%20Fe
13051,214562,www.recreation.gov
13052,214563,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=256
13053,214563,http://publiclands.org/explore/reg_nat_forest.php?region=e&forest_name=Santa%20Fe
13054,214563,http://www.fs.fed.us/r3/sfe/recreation/districts/pecos/camping/irongate.html
13055,214564,http://www.fs.fed.us/r3/sfe/recreation/districts/pecos/camping/jacks.html
13056,214564,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=257
13057,214564,http://publiclands.org/explore/reg_nat_forest.php?region=e&forest_name=Santa%20Fe
13058,214564,www.recreation.gov
13059,214565,http://www.fs.fed.us/r3/sfe/recreation/districts/pecos/camping/jackscreek_group.html
13060,214565,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=257
13061,214565,http://publiclands.org/explore/reg_nat_forest.php?region=e&forest_name=Santa%20Fe
13062,214565,www.recreation.gov
13063,214566,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13064,214566,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1110
13065,214566,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13066,214566,www.recreation.gov
13067,214567,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13068,214567,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=7842
13069,214567,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13070,214567,www.recreation.gov
13071,214576,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13072,214576,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1112
13073,214576,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13074,214576,www.recreation.gov
13075,214577,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13076,214577,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1733
13077,214577,http://publiclands.org/explore/reg_nat_forest.php?region=20&forest_name=Other%20National%20Forests
13078,214577,www.recreation.gov
13079,214578,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1113
13080,214578,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13081,214578,www.recreation.gov
13082,214579,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13083,214579,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13084,214579,www.recreation.gov
13085,214579,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=7880
13086,214580,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13087,214580,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1115
13088,214580,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13089,214580,www.recreation.gov
13090,214581,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/reef.shtml
13091,214581,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=909
13092,214581,http://publiclands.org/explore/reg_nat_forest.php?region=31z1&forest_name=Coronado%20National%20Forest
13093,214581,www.recreation.gov
13094,214582,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/reef.shtml
13095,214582,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=909
13096,214582,www.recreation.gov
13097,214584,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=746
13098,214584,http://publiclands.org/explore/reg_nat_forest.php?region=31z1&forest_name=Coronado%20National%20Forest
13099,214584,www.recreation.gov
13100,214585,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=755
13101,214585,http://publiclands.org/explore/reg_nat_forest.php?region=29z1&forest_name=Coronado%20National%20Forest
13102,214585,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/arcadia.shtml
13103,214586,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/cunningham.shtml
13104,214586,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=751
13105,214586,http://publiclands.org/explore/reg_nat_forest.php?region=29&forest_name=Coronado%20National%20Forest
13106,214587,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/hospital_flat.shtml
13107,214587,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=752
13108,214587,http://publiclands.org/explore/reg_nat_forest.php?region=29z1&forest_name=Coronado%20National%20Forest
13109,214590,http://www.fs.fed.us/r3/sfe/recreation/districts/pecos/camping/panchuela.html
13110,214590,http://publiclands.org/explore/reg_nat_forest.php?region=e&forest_name=Santa%20Fe
13111,214590,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=258
13112,214591,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=252
13113,214591,http://publiclands.org/explore/reg_nat_forest.php?region=e&forest_name=Santa%20Fe
13114,214591,http://www.fs.fed.us/r3/sfe/recreation/districts/espanola/camping/aspenbasin.html
13115,214592,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=251
13116,214592,http://publiclands.org/explore/reg_nat_forest.php?region=e&forest_name=Santa%20Fe
13117,214592,http://www.fs.fed.us/r3/sfe/recreation/districts/espanola/camping/bigtesuque.html
13118,214594,http://publiclands.org/explore/reg_nat_forest.php?region=e&forest_name=Santa%20Fe
13119,214594,www.recreation.gov
13120,214594,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=250
13121,214594,http://www.fs.fed.us/r3/sfe/recreation/districts/espanola/camping/blackcanyon.html
13122,214595,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13123,214595,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1117
13124,214595,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13125,214596,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13126,214596,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1117
13127,214596,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13128,214596,www.recreation.gov
13129,214597,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13130,214597,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1118
13131,214597,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13132,214597,www.recreation.gov
13133,214598,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13134,214598,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1119
13135,214598,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13136,214598,www.recreation.gov
13137,214599,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13138,214599,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1120
13139,214599,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13140,214600,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13141,214600,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1318
13142,214600,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13143,214600,www.recreation.gov
13144,214601,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13145,214601,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13146,214601,www.recreation.gov
13147,214601,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1123
13148,214602,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13149,214602,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13150,214602,www.recreation.gov
13151,214602,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1123
13152,214603,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/riggs_flat.shtml
13153,214603,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=748
13154,214603,http://publiclands.org/explore/reg_nat_forest.php?region=29z1&forest_name=Coronado%20National%20Forest
13155,214604,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/shannon.shtml
13156,214604,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=753
13157,214604,http://publiclands.org/explore/reg_nat_forest.php?region=29&forest_name=Coronado%20National%20Forest
13158,214606,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/soldier_creek.shtml
13159,214606,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=749
13160,214606,http://publiclands.org/explore/reg_nat_forest.php?region=29z1&forest_name=Coronado%20National%20Forest
13161,214607,http://www.fs.fed.us/r3/coronado/forest/recreation/camping/sites/stockton_pass.shtml
13162,214611,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=754
13163,214611,http://publiclands.org/explore/reg_nat_forest.php?region=29z1&forest_name=Coronado%20National%20Forest
13164,214611,www.recreation.gov
13165,214613,http://www.fs.fed.us/r3/kai/recreation/campgrounds/whitehorse.shtml
13166,214613,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=833
13167,214613,http://www.fs.fed.us/r3/kai/recreation/campgrounds/whitehorse.pdf
13168,214613,www.recreation.gov
13169,214615,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=822
13170,214615,http://www.fs.fed.us/r3/kai/recreation/campgrounds/demotte_campground.pdf
13171,214615,http://www.fs.fed.us/r3/kai/recreation/campgrounds/demotte.shtml
13172,214617,http://www.fs.fed.us/r3/sfe/recreation/districts/espanola/camping/borrego.html
13173,214618,http://publiclands.org/explore/reg_nat_forest.php?region=21z1&forest_name=Tonto%20National%20Forest
13174,214618,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=934
13175,214618,http://www.fs.fed.us/r3/tonto/recreation/rogs/camping/CaveCreek/CCC.pdf
13176,214620,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=936
13177,214620,http://www.fs.fed.us/r3/tonto/recreation/rec-camping-index.shtml
13178,214620,http://www.fs.fed.us/r3/tonto/recreation/rogs/camping/CaveCreek/BartlettFlat.pdf
13179,214621,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13180,214621,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=7882
13181,214621,http://publiclands.org/explore/reg_nat_forest.php?region=9&forest_name=Ashley%20National%20Forest
13182,214622,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13183,214622,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1125
13184,214622,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13185,214622,www.recreation.gov
13186,214623,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13187,214623,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=7840
13188,214623,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13189,214623,www.recreation.gov
13190,214624,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13191,214624,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1320
13192,214624,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13193,214626,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13194,214626,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=7841
13195,214626,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13196,214628,http://www.fs.fed.us/r4/ashley/recreation/campgroundprices.shtml
13197,214628,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=1128
13198,214628,http://publiclands.org/explore/reg_nat_forest.php?region=9Z1&forest_name=Ashley%20National%20Forest
13199,214628,www.recreation.gov
13200,214630,http://areas.wildernet.com/pages/area.cfm?areaid=AZSPCATA
13201,214630,http://areas.wildernet.com/pages/area.cfm?areaid=AZSPCATA
13202,214631,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=782
13203,214631,http://publiclands.org/explore/quadrant_map.php?id=782&site_name=House%20Rock%20Wildlife%20Area&quad=AZ_Q3
13204,214632,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=832
13205,214632,http://publiclands.org/explore/reg_nat_forest.php?region=2&forest_name=Kaibab%20National%20Forest
13206,214632,http://www.fs.fed.us/r3/kai/recreation/campgrounds/indian_hollow.shtml
13207,214633,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=912
13208,214633,http://publiclands.org/explore/reg_nat_forest.php?region=2&forest_name=Kaibab%20National%20Forest
13209,214633,www.recreation.gov
13210,214633,http://www.fs.fed.us/r3/kai/recreation/campgrounds/jacob_lake.shtml
13211,214634,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=912
13212,214634,http://publiclands.org/explore/reg_nat_forest.php?region=2&forest_name=Kaibab%20National%20Forest
13213,214634,www.recreation.gov
13214,214634,http://www.fs.fed.us/r3/kai/recreation/campgrounds/jacob_lake.shtml
13215,214639,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=824
13216,214639,http://publiclands.org/explore/reg_nat_forest.php?region=21z1&forest_name=Tonto%20National%20Forest
13217,214639,www.recreation.gov
13218,214639,http://www.fs.fed.us/r3/tonto/recreation/camping/tables/cavecrk_tbl.htm
13219,214640,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=825
13220,214640,http://publiclands.org/explore/reg_nat_forest.php?region=21z1&forest_name=Tonto%20National%20Forest
13221,214640,http://www.fs.fed.us/r3/tonto/recreation/rogs/camping/CaveCreek/Horseshoe.pdf
13222,214641,http://www.fs.fed.us/r3/tonto/recreation/rec-camping-index.shtml
13223,214641,http://www.fs.fed.us/r3/tonto/recreation/rogs/camping/CaveCreek/JuniperDispersedRecreationSite.pdf
13224,214642,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=828
13225,214642,http://www.fs.fed.us/r3/tonto/recreation/rec-camping-index.shtml
13226,214642,http://www.fs.fed.us/r3/tonto/recreation/rogs/camping/CaveCreek/Mesquite.pdf
13227,214643,http://publiclands.org/explore/site.php?search=YES&back=Search%20Results&id=829
13228,214643,http://publiclands.org/explore/reg_nat_forest.php?region=21z1&forest_name=Tonto%20National%20Forest
13229,214643,http://www.fs.fed.us/r3/tonto/recreation/rogs/camping/CaveCreek/NeedleRock.pdf
